internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
172773,Palleon nasus,"Brookesia nasus Boulenger, 1887",Brookesia,nasus,"Boulenger, 1887",,
172784,Amphiglossus decaryi,"Scelotes decaryi Angel, 1930",Scelotes,decaryi,"Angel, 1930",,
172791,Lycodryas guentheri,"Stenophis guentheri Boulenger, 1896",Stenophis,guentheri,"Boulenger, 1896",,
172794,Lygodactylus mirabilis,"Millotisaurus mirabilis Pasteur, 1962",Millotisaurus,mirabilis,"Pasteur, 1962",,
172798,Calumma furcifer,"Chamaeleon furcifer Vaillant & Grandidier, 1880",Chamaeleon,furcifer,"Vaillant & Grandidier, 1880",,
172802,Phisalixella variabilis,"Stenophis variabilis Boulenger, 1896",Stenophis,variabilis,"Boulenger, 1896",,
172822,Paroedura androyensis,"Phyllodactylus androyensis Grandidier, 1867",Phyllodactylus,androyensis,"Grandidier, 1867",,
172830,Calumma globifer,"Chamaeleon globifer Günther, 1879",Chamaeleon,globifer,"Günther, 1879",,
172836,Calumma cucullatum,"Chamaeleon cucullatus Gray, 1831",Chamaeleon,cucullatus,"Gray, 1831",,
172837,Lygodactylus bivittis,"Scalabotes bivittis Peters, 1883",Scalabotes,bivittis,"Peters, 1883",,
172837,Lygodactylus bivittis,"Microscalabotes bivittis (Peters, 1883)",Microscalabotes,bivittis,"(Peters, 1883)",,
172840,Calumma capuroni,"Chamaeleo capuroni Brygoo, Blanc & Domergue, 1972",Chamaeleo,capuroni,"Brygoo, Blanc & Domergue, 1972",,
172844,Brookesia ebenaui,"Chamaeleo ebenaui Boettger, 1880",Chamaeleo,ebenaui,"Boettger, 1880",,
172850,Calumma andringitraense,"Chamaeleo gastrotaenia ssp. andringitraensis Brygoo, Blanc & Domergue, 1972",Chamaeleo,gastrotaenia,,subspecies,"Brygoo, Blanc & Domergue, 1972"
172873,Lycodryas inornatus,"Stenophis inornatus Boulenger, 1896",Stenophis,inornatus,"Boulenger, 1896",,
172887,Furcifer antimena,"Chamaeleo antimena Grandidier, 1872",Chamaeleo,antimena,"Grandidier, 1872",,
172908,Amphiglossus splendidus,"Gongylus splendidus Grandidier, 1872",Gongylus,splendidus,"Grandidier, 1872",,
172911,Compsophis vinckei,"Geodipsas vinckei Domergue, 1988",Geodipsas,vinckei,"Domergue, 1988",,
172915,Calumma oshaughnessyi,"Chamaeleon o'shaughnessii Günther, 1881",Chamaeleon,o'shaughnessii,"Günther, 1881",,
172922,Compsophis zeny,"Geodipsas zeny Cadle, 1996",Geodipsas,zeny,"Cadle, 1996",,
172925,Calumma hilleniusi,"Chamaeleo brevicornis ssp. hilleniusi Brygoo, Blanc & Domergue, 1973",Chamaeleo,brevicornis,,subspecies,"Brygoo, Blanc & Domergue, 1973"
172934,Furcifer balteatus,"Chamaeleo balteatus Duméril & Bibron, 1851",Chamaeleo,balteatus,"Duméril & Bibron, 1851",,
172949,Voeltzkowia yamagishi,"Sirenoscincus yamagishi Sakata &amp; Hakida, 2003",Sirenoscincus,yamagishi,"Sakata &amp; Hakida, 2003",,
172950,Furcifer petteri,"Chamaeleo willsi ssp. petteri Brygoo & Domergue, 1966",Chamaeleo,willsi,,subspecies,"Brygoo & Domergue, 1966"
172954,Matoatoa brevipes,"Phyllodactylus brevipes Mocquard, 1900",Phyllodactylus,brevipes,"Mocquard, 1900",,
172956,Lygodactylus madagascariensis,"Scalabotes madagascariensis Boettger, 1881",Scalabotes,madagascariensis,"Boettger, 1881",,
172958,Xenotyphlops grandidieri,"Typhlops grandidieri Mocquard, 1905",Typhlops,grandidieri,"Mocquard, 1905",,
172972,Blaesodactylus boivini,"Platydactylus boivini Duméril, 1856",Platydactylus,boivini,"Duméril, 1856",,
172982,Thamnosophis martae,"Liopholidophis martae Glaw, Franzen & Vences, 2005",Liopholidophis,martae,"Glaw, Franzen & Vences, 2005",,
172992,Trachylepis dumasi,"Mabuya dumasi Nussbaum & Raxworthy, 1995",Mabuya,dumasi,"Nussbaum & Raxworthy, 1995",,
173001,Cyclura onchiopsis,"Cyclura cornuta ssp. onchiopsis Cope, 1885",Cyclura,cornuta,,subspecies,"Cope, 1885"
173100,Mweruella mweruensis,"Caelatura schoutedeni Haas, 1936",Caelatura,schoutedeni,"Haas, 1936",,
173100,Mweruella mweruensis,"Caelatura symoensi Mandahl-Barth, 1968",Caelatura,symoensi,"Mandahl-Barth, 1968",,
173106,Prisodontopsis aviculaeformis,"Unio johnstoni E.A. Smith, 1893",Unio,johnstoni,"E.A. Smith, 1893",,
173172,Gabbia alticola,"Amnicola alticola Annandale, 1918",Amnicola,alticola,"Annandale, 1918",,
174496,Petaliaeschna flavipes,"Petaliaeschna pinratanai Yeh, 1999",Petaliaeschna,pinratanai,"Yeh, 1999",,
175097,Cremnoconchus carinatus,Cremnochonchus carinatus [Orth. error],Cremnochonchus,carinatus,[Orth. error],,
175098,Cremnoconchus conicus,Cremnochonchus conicus [orth. error],Cremnochonchus,conicus,[orth. error],,
175099,Cremnoconchus syhadrensis,Cremnochonchus syhadrensis (Orth. error],Cremnochonchus,syhadrensis,(Orth. error],,
175099,Cremnoconchus syhadrensis,"Cremnobates syhadrensis Blanford, 1863",Cremnobates,syhadrensis,"Blanford, 1863",,
17513,Platyla lusitanica,"Acicula lusitanica Holyoak & Seddon, 1985",Acicula,lusitanica,"Holyoak & Seddon, 1985",,
17514,Platyla maasseni,"Platyla maaseni Boeters, Gittenberger & Subai, 1989 [orth. error]",Platyla,maaseni,"Boeters, Gittenberger & Subai, 1989 [orth. error]",,
175156,Chlorogomphus xanthoptera,"Orogomphus xanthoptera Fraser, 1919",Orogomphus,xanthoptera,"Fraser, 1919",,
175192,Protosticta sanguinostigma,"Protosticta cerinostigma Fraser, 1924",Protosticta,cerinostigma,"Fraser, 1924",,
175203,Disparoneura apicalis,"Chloroneura apicalis Fraser, 1924",Chloroneura,apicalis,"Fraser, 1924",,
176134,Geoscincus haraldmeieri,"Eugongylus haraldmeieri Böhme, 1976",Eugongylus,haraldmeieri,"Böhme, 1976",,
176138,Rhacodactylus trachyrhynchus,"Chameleonurus trachycephalus Boulenger, 1878",Chameleonurus,trachycephalus,"Boulenger, 1878",,
176138,Rhacodactylus trachyrhynchus,"Platydactylus duvaucelli Bavay, 1869",Platydactylus,duvaucelli,"Bavay, 1869",,
176140,Nannoscincus gracilis,"Lygosoma gracilis Bavay, 1869",Lygosoma,gracilis,"Bavay, 1869",,
176140,Nannoscincus gracilis,"Mocoa micropus Günther, 1872",Mocoa,micropus,"Günther, 1872",,
176140,Nannoscincus gracilis,"Anotis gracilis (Bavay, 1869)",Anotis,gracilis,"(Bavay, 1869)",,
176141,Eurydactylodes symmetricus,"Eurydactylus symmetricus Andersson, 1908",Eurydactylus,symmetricus,"Andersson, 1908",,
176142,Nannoscincus slevini,"Lygosoma slevini Loveridge, 1941",Lygosoma,slevini,"Loveridge, 1941",,
176142,Nannoscincus slevini,"Anotis slevini (Loveridge, 1941)",Anotis,slevini,"(Loveridge, 1941)",,
176143,Celatiscincus euryotis,"Leiolopisma euryotis (Werner, 1909)",Leiolopisma,euryotis,"(Werner, 1909)",,
176143,Celatiscincus euryotis,"Marmorosphax euryotis (Werner, 1909)",Marmorosphax,euryotis,"(Werner, 1909)",,
176143,Celatiscincus euryotis,"Lygosoma euryotis Werner, 1909",Lygosoma,euryotis,"Werner, 1909",,
176148,Nannoscincus mariei,"Anotis mariei Bavay, 1869",Anotis,mariei,"Bavay, 1869",,
176148,Nannoscincus mariei,"Lygosoma mariae (Bavay, 1869)",Lygosoma,mariae,"(Bavay, 1869)",,
176196,Dierogekko validiclavis,"Bavayia validiclavis Sadlier, 1989",Bavayia,validiclavis,"Sadlier, 1989",,
176198,Emoia loyaltiensis,"Lygosoma samoense ssp. loyaltiensis Roux, 1913",Lygosoma,samoense,,subspecies,"Roux, 1913"
176212,Lioscincus steindachneri,"Lygosoma steindachneri (Bocage, 1873)",Lygosoma,steindachneri,"(Bocage, 1873)",,
176214,Bavayia ornata,"Bavayia sauvagei ssp. ornata Roux, 1913",Bavayia,sauvagei,,subspecies,"Roux, 1913"
17622,Plethobasus cicatricosus,"Unio cicatricosus Say, 1829",Unio,cicatricosus,"Say, 1829",,
17622,Plethobasus cicatricosus,"Unio varicosus Lea, 1831",Unio,varicosus,"Lea, 1831",,
17622,Plethobasus cicatricosus,"Unio detectus Frierson, 1911",Unio,detectus,"Frierson, 1911",,
17622,Plethobasus cicatricosus,"Plethobasus pachosteus Morrison, 1969",Plethobasus,pachosteus,"Morrison, 1969",,
176299,Brookesia tuberculata,"Brookesia minima Klaver & Böhme, 1997",Brookesia,minima,"Klaver & Böhme, 1997",,
176303,Calumma gallus,"Chamaeleon gallus Günther, 1877",Chamaeleon,gallus,"Günther, 1877",,
176305,Calumma peyrierasi,"Chamaeleo peyrierasi Brygoo, Blanc & Domergue, 1974",Chamaeleo,peyrierasi,"Brygoo, Blanc & Domergue, 1974",,
176669,Enhydris longicauda,"Hypsirhina longicauda Bourret, 1934",Hypsirhina,longicauda,"Bourret, 1934",,
176669,Enhydris longicauda,"Enhydris innominata ssp. longicauda (Bourret, 1934)",Enhydris,innominata,,subspecies,"(Bourret, 1934)"
176714,Aipysurus foliosquama,Smithohydrophis foliosquama (Kharin 1981),Smithohydrophis,foliosquama,(Kharin 1981),,
176740,Laticauda schistorhynchus,"Platurus schistorhynchus Günther, 1874",Platurus,schistorhynchus,"Günther, 1874",,
176740,Laticauda schistorhynchus,"Pseudolaticauda schistorhynchus (Günther, 1874)",Pseudolaticauda,schistorhynchus,"(Günther, 1874)",,
176747,Hydrophis semperi,"Distira semperi (Garman, 1881)",Distira,semperi,"(Garman, 1881)",,
176747,Hydrophis semperi,"Leioselasma semperi (Garman, 1881)",Leioselasma,semperi,"(Garman, 1881)",,
176763,Aipysurus fuscus,"Stephanohydra fusca Tschudi, 1837",Stephanohydra,fusca,"Tschudi, 1837",,
176770,Aipysurus apraefrontalis,"Smithohydrophis  apraefrontalis (Kharin, 1981)",Smithohydrophis ,apraefrontalis,"(Kharin, 1981)",,
176777,Coniophanes dromiciformis,"Tachymenis dromiciformis Peters, 1863",Tachymenis,dromiciformis,"Peters, 1863",,
176831,Liophidium mayottensis,"Ablabes rhodogaster ssp. mayottensis Peters, 1874",Ablabes,rhodogaster,,subspecies,"Peters, 1874"
176831,Liophidium mayottensis,"Polyodontophis mayottensis (Peters, 1874)",Polyodontophis,mayottensis,"(Peters, 1874)",,
176841,Thamnosophis stumpffi,"Dromicus stumpffi Boettger, 1881",Dromicus,stumpffi,"Boettger, 1881",,
176841,Thamnosophis stumpffi,"Liopholidophis stumpffi (Boettger, 1881)",Liopholidophis,stumpffi,"(Boettger, 1881)",,
176841,Thamnosophis stumpffi,"Tropidonotus stumpffi (Boettger, 1881)",Tropidonotus,stumpffi,"(Boettger, 1881)",,
176841,Thamnosophis stumpffi,"Bibilava stumpffi (Boettger, 1881)",Bibilava,stumpffi,"(Boettger, 1881)",,
176853,Lycophidion nanus,"Cryptolycus nanus Broadley, 1958",Cryptolycus,nanus,"Broadley, 1958",,
177415,Oligodon juglandifer,"Simotes albocinctus ssp. juglandifer Wall, 1909: 349",Simotes,albocinctus,,subspecies,"Wall, 1909: 349"
177415,Oligodon juglandifer,"Oligodon juglandifer Smith, 1943: 207",Oligodon,juglandifer,"Smith, 1943: 207",,
177415,Oligodon juglandifer,"Oligodon juglandifer  Das, 1996: 58",Oligodon,juglandifer," Das, 1996: 58",,
177415,Oligodon juglandifer,"Oligodon juglandifer David, et al. 2011",Oligodon,juglandifer,"David, et al. 2011",,
177415,Oligodon juglandifer,"Oligodon juglandifer  Wallach, et al. 2014: 498",Oligodon,juglandifer ,"Wallach, et al. 2014: 498 ",,
177436,Philodryas livida,"Platyinion lividum Amaral, 1923",Platyinion,lividum,"Amaral, 1923",,
177485,Elapsoidea nigra,"Elapsoidea sundevallii ssp. nigra Günther, 1888",Elapsoidea,sundevallii,,subspecies,"Günther, 1888"
177485,Elapsoidea nigra,"Elapechis niger Boulenger, 1896",Elapechis,niger,"Boulenger, 1896",,
177502,Lycodryas inopinae,"Stenophis inopinae Domergue, 1995",Stenophis,inopinae,"Domergue, 1995",,
177538,Elapsoidea chelazzii,"Elapsoidea chelazziorum Lanza, 1979 [orth. error]",Elapsoidea,chelazziorum,"Lanza, 1979 [orth. error]",,
177542,Lycodryas citrinus,"Stenophis citrinus Domergue, 1995",Stenophis,citrinus,"Domergue, 1995",,
177903,Anolis ahli,"Anolis allogus ssp. ahli (Barbour, 1937)",Anolis,allogus,,subspecies,"(Barbour, 1937)"
177903,Anolis ahli,"Norops ahli (Barbour, 1825)",Norops,ahli,"(Barbour, 1825)",,
177903,Anolis ahli,"Anolis mestrei ssp. ahli Barbour, 1925",Anolis,mestrei,,subspecies,"Barbour, 1925"
177907,Anolis pogus,"Anolis  wattsi Boulenger, 1894",Anolis ,wattsi,"Boulenger, 1894",,
177907,Anolis pogus,"Anolis wattsi ssp. pogus Lazell, 1972",Anolis,wattsi,,subspecies,"Lazell, 1972"
178194,Trachylepis lavarambo,"Euprepis lavarambo (Nussbaum & Raxworthy, 1998)",Euprepis,lavarambo,"(Nussbaum & Raxworthy, 1998)",,
178194,Trachylepis lavarambo,"Mabuya lavarambo Nussbaum & Raxworthy, 1998",Mabuya,lavarambo,"Nussbaum & Raxworthy, 1998",,
178200,Ptychoglossus bicolor,"Proctoporus bicolor (Werner, 1916)",Proctoporus,bicolor,"(Werner, 1916)",,
178200,Ptychoglossus bicolor,"Gonioptychus bicolor Werner, 1916",Gonioptychus,bicolor,"Werner, 1916",,
178205,Amphiglossus alluaudi,"Scelotes alluaudi Brygoo, 1981",Scelotes,alluaudi,"Brygoo, 1981",,
178205,Amphiglossus alluaudi,"Androngo alluaudi (Brygoo, 1981)",Androngo,alluaudi,"(Brygoo, 1981)",,
178237,Riama stigmatoral,"Proctoporus stigmatoral Kizirian, 1996",Proctoporus,stigmatoral,"Kizirian, 1996",,
178257,Anolis loveridgei,"Norops loveridgei (Schmidt, 1936)",Norops,loveridgei,"(Schmidt, 1936)",,
178268,Lankascincus deignani,"Lankascincus deignani (Taylor, 1950)",Lankascincus,deignani,"(Taylor, 1950)",,
178268,Lankascincus deignani,"Sphenomorphus deignani Taylor, 1950",Sphenomorphus,deignani,"Taylor, 1950",,
178268,Lankascincus deignani,"Sphenomorphus deignani  Das, 1996: 48",Sphenomorphus,deignani ,"Das, 1996: 48",,
178272,Anolis cusuco,"Norops cusuco McCranie, Köhler & Wilson, 2000",Norops,cusuco,"McCranie, Köhler & Wilson, 2000",,
178278,Anolis juangundlachi,"Anolis cyanopleurus Gundlach, 1880",Anolis,cyanopleurus,"Gundlach, 1880",,
178296,Trachylepis tavaratra,"Mabuya tavaratra Ramanmanjato, Nussbaum & Raxworthy, 1999",Mabuya,tavaratra,"Ramanmanjato, Nussbaum & Raxworthy, 1999",,
178296,Trachylepis tavaratra,"Euprepis tavaratra (Ramanamanjato, Nussbaum & Raxworthy, 1999)",Euprepis,tavaratra,"(Ramanamanjato, Nussbaum & Raxworthy, 1999)",,
178313,Anolis strahmi,"Ctenonotus strahmi (Schwartz, 1979)",Ctenonotus,strahmi,"(Schwartz, 1979)",,
178325,Indotyphlops schmutzi,"Typhlops schmutzi Auffenberg, 1980",Typhlops,schmutzi,"Auffenberg, 1980",,
178326,Zonosaurus quadrilineatus,"Gerrhosaurus 4-lineatus Grandidier, 1867",Gerrhosaurus,4-lineatus,"Grandidier, 1867",,
178333,Bachia bresslaui,"Apatelus bresslaui Amaral, 1935",Apatelus,bresslaui,"Amaral, 1935",,
178363,Anolis amplisquamosus,"Norops amplisquamosus McCranie, Wilson & Williams, 1992",Norops,amplisquamosus,"McCranie, Wilson & Williams, 1992",,
178380,Gehyra barea,"Peropus barea (Kopstein, 1926)",Peropus,barea,"(Kopstein, 1926)",,
178389,Amphiglossus ardouini,"Scelotes ardouini (Mocquard, 1897)",Scelotes,ardouini,"(Mocquard, 1897)",,
178389,Amphiglossus ardouini,"Sepsina ardouini Mocquard, 1897",Sepsina,ardouini,"Mocquard, 1897",,
178391,Leptosiaphos meleagris,"Panaspis meleagris (Boulenger, 1907)",Panaspis,meleagris,"(Boulenger, 1907)",,
178391,Leptosiaphos meleagris,"Lygosoma meleagris Boulenger, 1907",Lygosoma,meleagris,"Boulenger, 1907",,
178405,Afrotyphlops gierrai,"Typhlops gierrai Mocquard, 1897",Typhlops,gierrai,"Mocquard, 1897",,
178405,Afrotyphlops gierrai,"Rhinotyphlops gierrai (Mocquard, 1897)",Rhinotyphlops,gierrai,"(Mocquard, 1897)",,
178438,Anolis guafe,"Norops guafe (Estrada & Garrido, 1991)",Norops,guafe,"(Estrada & Garrido, 1991)",,
178444,Cyrtodactylus cavernicolus,"Gymnodactylus cavernicolus (Inger & King, 1961)",Gymnodactylus,cavernicolus,"(Inger & King, 1961)",,
178456,Leptosiaphos pauliani,"Riopa erythropleuron Mertens, 1968",Riopa,erythropleuron,"Mertens, 1968",,
178456,Leptosiaphos pauliani,"Lygosoma pauliani Angel, 1940",Lygosoma,pauliani,"Angel, 1940",,
178456,Leptosiaphos pauliani,"Panaspis pauliani (Angel, 1940)",Panaspis,pauliani,"(Angel, 1940)",,
178478,Anolis muralla,"Norops muralla Köhler, McCranie & Wilson, 1999",Norops,muralla,"Köhler, McCranie & Wilson, 1999",,
178492,Anolis pinchoti,"Norops pinchoti (Cochran, 1931)",Norops,pinchoti,"(Cochran, 1931)",,
178502,Cryptoblepharus gloriosus,"Ablepharus gloriosus Stejneger, 1893",Ablepharus,gloriosus,"Stejneger, 1893",,
178528,Emoia lawesi,"Mabouia lawesii Günther, 1874",Mabouia,lawesii,"Günther, 1874",,
178542,Anolis ruizii,"Dactyloa ruizii (Rueda & Williams, 1986)",Dactyloa,ruizii,"(Rueda & Williams, 1986)",,
178686,Madascincus nanus,"Amphiglossus nanus Andreone & Greer, 2002",Amphiglossus,nanus,"Andreone & Greer, 2002",,
178746,Riama petrorum,"Proctoporus petrorum Kizirian, 1996",Proctoporus,petrorum,"Kizirian, 1996",,
180563,Allocnemis maccleeryi,"Chlorocnemis maccleeryi Pinhey, 1969",Chlorocnemis,maccleeryi,"Pinhey, 1969",,
180645,Ceratoglanis pachynema,"Ceratoglanis pachynemus Ng, 1999",Ceratoglanis,pachynemus,"Ng, 1999",,
180679,Datnioides undecimradiatus,"Coius undecimradiatus Roberts & Kottelat, 1994",Coius,undecimradiatus,"Roberts & Kottelat, 1994",,
180689,Pangasianodon hypophthalmus,"Pangasius sutchi Fowler, 1937",Pangasius,sutchi,"Fowler, 1937",,
180689,Pangasianodon hypophthalmus,"Pangasius hypophthalmus (Sauvage, 1878)",Pangasius,hypophthalmus,"(Sauvage, 1878)",,
180689,Pangasianodon hypophthalmus,"Helicophagus hypophthalmus Sauvage, 1878",Helicophagus,hypophthalmus,"Sauvage, 1878",,
180703,Scaphognathops bandanensis,"Scaphognathus mekongensis Taki, 1974",Scaphognathus,mekongensis,"Taki, 1974",,
180773,Bangana behri,"Osteochilus tatumi Fowler, 1937",Osteochilus,tatumi,"Fowler, 1937",,
180773,Bangana behri,"Labeo behri Fowler, 1937",Labeo,behri,"Fowler, 1937",,
1808,Aotus lemurinus,"Aotus hershkovitzi Ramirez-Cerquera, 1983",Aotus,hershkovitzi,"Ramirez-Cerquera, 1983",,
180822,Devario auropurpureus,"Inlecypris auropurpurea (Annandale, 1918)",Inlecypris,auropurpurea,"(Annandale, 1918)",,
180822,Devario auropurpureus,"Devario auropurpurea (Annandale, 1918)",Devario,auropurpurea,"(Annandale, 1918)",,
180822,Devario auropurpureus,"Barilius auropurpureus Annandale, 1918",Barilius,auropurpureus,"Annandale, 1918",,
180889,Betta splendens,Betta splendens ssp. abbreviata Blanc 1963,Betta,splendens,,subspecies,Blanc 1963
180889,Betta splendens,Micracanthus marchei Sauvage 1879,Micracanthus,marchei,Sauvage 1879,,
180896,Cyprinus intha,"Cyprinus carpio ssp. intha Annandale, 1918",Cyprinus,carpio,,subspecies,"Annandale, 1918"
180904,Cirrhinus microlepis,"Cirrhina aurata Sauvage, 1878",Cirrhina,aurata,"Sauvage, 1878",,
180904,Cirrhinus microlepis,"Labeo pruol Tirant, 1885",Labeo,pruol,"Tirant, 1885",,
180904,Cirrhinus microlepis,"Labeo aurovittatus Sauvage, 1878",Labeo,aurovittatus,"Sauvage, 1878",,
180904,Cirrhinus microlepis,"Cirrhina microlepis Sauvage, 1878",Cirrhina,microlepis,"Sauvage, 1878",,
180969,Datnioides pulcher,"Coius pulcher Kottelat, 1998",Coius,pulcher,"Kottelat, 1998",,
180996,Platytropius siamensis,"Nemasiluroides furcatus Fowler, 1937",Nemasiluroides,furcatus,"Fowler, 1937",,
180996,Platytropius siamensis,"Pseudeutropius siamensis Sauvage, 1883",Pseudeutropius,siamensis,"Sauvage, 1883",,
181072,Danio erythromicron,"Microrasbora erythromicron Annandale, 1918",Microrasbora,erythromicron,"Annandale, 1918",,
181025,Systomus compressiformis,"Puntius compressiformis (Cockerell, 1913)",Puntius,compressiformis,"(Cockerell, 1913)",,
181025,Systomus compressiformis,"Barbus compressiformis Cockerell, 1913",Barbus,compressiformis,"Cockerell, 1913",,
181106,Labeo pierrei,"Bagana pierrei (Sauvage, 1880)",Bagana,pierrei,"(Sauvage, 1880)",,
181106,Labeo pierrei,"Lobochilus pierrei Sauvage, 1880",Lobochilus,pierrei,"Sauvage, 1880",,
181224,Schistura nasifilis,"Nemachilus spilopterus ssp. nasifilis Pellegrin, 1936",Nemachilus,spilopterus,,subspecies,"Pellegrin, 1936"
181249,Poropuntius deauratus,"Acrossocheilus deauratus (Valenciennes, 1842)",Acrossocheilus,deauratus,"(Valenciennes, 1842)",,
181249,Poropuntius deauratus,"Barbus deauratus  Valenciennes, 1842",Barbus,deauratus," Valenciennes, 1842",,
18125,Presbytis comata,"Presbytis fredericae (Sody, 1930)",Presbytis,fredericae,"(Sody, 1930)",,
18127,Presbytis frontata,"Presbytis nudifrons Elliot, 1909",Presbytis,nudifrons,"Elliot, 1909",,
18129,Presbytis melalophos,"Presbytis nobilis (Gray, 1842)",Presbytis,nobilis,"(Gray, 1842)",,
18129,Presbytis melalophos,"Presbytis flavimanus (I. Geoffroy, 1831)",Presbytis,flavimanus,"(I. Geoffroy, 1831)",,
18129,Presbytis melalophos,"Presbytis fluviatilis (Chasen, 1940)",Presbytis,fluviatilis,"(Chasen, 1940)",,
18129,Presbytis melalophos,"Presbytis aurata (Muller & Schlegel, 1861)",Presbytis,aurata,"(Muller & Schlegel, 1861)",,
18129,Presbytis melalophos,"Presbytis batuanus Miller, 1903",Presbytis,batuanus,"Miller, 1903",,
18129,Presbytis melalophos,"Presbytis ferrugineus (Schlegel, 1876)",Presbytis,ferrugineus,"(Schlegel, 1876)",,
18129,Presbytis melalophos,"Presbytis fusco-murina Elliot, 1906",Presbytis,fusco-murina,"Elliot, 1906",,
18129,Presbytis melalophos,"Presbytis margae Hooijer, 1948",Presbytis,margae,"Hooijer, 1948",,
18130,Presbytis potenziani,"Presbytis chrysogaster (Peters, 1867)",Presbytis,chrysogaster,"(Peters, 1867)",,
18132,Presbytis thomasi,"Presbytis nubilus Miller, 1942",Presbytis,nubilus,"Miller, 1942",,
181328,Pangasius krempfi,"Sinopangasius semicultratus Chang & Wu, 1965",Sinopangasius,semicultratus,"Chang & Wu, 1965",,
181557,Mastacembelus aviceps,"Caecomastacembelus aviceps (Roberts & Stewart, 1976)",Caecomastacembelus,aviceps,"(Roberts & Stewart, 1976)",,
181560,Teleogramma monogramma,"Leptolamprologus monogramma Pellegrin, 1927",Leptolamprologus,monogramma,"Pellegrin, 1927",,
181563,Oreochromis salinicola,Tilapia natalensis (non Weber),Tilapia,natalensis,(non Weber),,
181563,Oreochromis salinicola,"Tilapia salinicola Poll, 1948",Tilapia,salinicola,"Poll, 1948",,
181578,Coptodon camerunensis,"Tilapia camerunensis Lönnberg, 1903",Tilapia,camerunensis,"Lönnberg, 1903",,
181578,Coptodon camerunensis,"Tilapia lata ssp. camerunensis Lönnberg, 1903",Tilapia,lata,,subspecies,"Lönnberg, 1903"
181637,Brycinus luteus,"Alestes luteus  Roman, 1966",Alestes,luteus," Roman, 1966",,
181665,Synodontis arnoulti,"Synodontis arnoult Roman, 1966",Synodontis,arnoult,"Roman, 1966",,
181673,Fundulopanchax cinnamomeus,"Aphyosemion cinnamomeum Clausen, 1963",Aphyosemion,cinnamomeum,"Clausen, 1963",,
181683,Scriptaphyosemion schmitti,"Aphyosemion schmitti (Romand, 1979)",Aphyosemion,schmitti,"(Romand, 1979)",,
181683,Scriptaphyosemion schmitti,"Roloffia schmitti Romand, 1979",Roloffia,schmitti,"Romand, 1979",,
181699,Rhexipanchax kabae,"Aplocheilichthys kabae Daget, 1962",Aplocheilichthys,kabae,"Daget, 1962",,
181700,Mastacembelus taiaensis,"Caecomastacembelus taiaensis Travers, 1992",Caecomastacembelus,taiaensis,"Travers, 1992",,
181703,Paramormyrops hopkinsi,"Brienomyrus hopkinsi Taverne & Thys van den Audenaerde, 1985",Brienomyrus,hopkinsi,"Taverne & Thys van den Audenaerde, 1985",,
181727,Epiplatys biafranus,"Aplocheilus biafranus (Radda, 1970)",Aplocheilus,biafranus,"(Radda, 1970)",,
181753,Chrysichthys dendrophorus,"Amarginops dendrophorus (Poll, 1966)",Amarginops,dendrophorus,"(Poll, 1966)",,
181753,Chrysichthys dendrophorus,"Rheoglanis dendrophorus Poll, 1966",Rheoglanis,dendrophorus,"Poll, 1966",,
181757,Aphyosemion bivittatum,"Aphyosemion bivittatum hollyi Myers, 1933",Aphyosemion,bivittatum hollyi,"Myers, 1933",,
181757,Aphyosemion bivittatum,"Aphyosemion coeruleum (non Boulenger, 1915)",Aphyosemion,coeruleum,"(non Boulenger, 1915)",,
181757,Aphyosemion bivittatum,"Aphyosemion bivittatus (Lönnberg, 1895)",Aphyosemion,bivittatus,"(Lönnberg, 1895)",,
181757,Aphyosemion bivittatum,"Aphyosemion hollyi Myers, 1933",Aphyosemion,hollyi,"Myers, 1933",,
181757,Aphyosemion bivittatum,"Fundulopanchax bivittatus coerulea Meinken, 1930",Fundulopanchax,bivittatus coerulea,"Meinken, 1930",,
181757,Aphyosemion bivittatum,"Fundulus bivittatus Lönnberg, 1895",Fundulus,bivittatus,"Lönnberg, 1895",,
181780,Hemichromis cerasogaster,"Pelmatochromis cerasogaster (Boulenger, 1899)",Pelmatochromis,cerasogaster,"(Boulenger, 1899)",,
181780,Hemichromis cerasogaster,"Paratilapia cerasogaster Boulenger, 1899",Paratilapia,cerasogaster,"Boulenger, 1899",,
181798,Nothobranchius polli,"Nothobranchius taeniopygus (non Hilgendorf, 1891)",Nothobranchius,taeniopygus,"(non Hilgendorf, 1891)",,
181798,Nothobranchius polli,"Nothobranchius brieni (non Poll, 1938)",Nothobranchius,brieni,"(non Poll, 1938)",,
181802,Marcusenius ntemensis,"Gnathonemus ntemensis Pellegrin, 1927",Gnathonemus,ntemensis,"Pellegrin, 1927",,
181802,Marcusenius ntemensis,"Marcusenius conicephalus Taverne, Thys van den Audenaerde & Heymer, 1976",Marcusenius,conicephalus,"Taverne, Thys van den Audenaerde & Heymer, 1976",,
181826,Haplochromis schwetzi,"Thoracochromis schwetzi (Poll, 1967)",Thoracochromis,schwetzi,"(Poll, 1967)",,
181830,Synodontis dorsomaculatus,"Synodontis zambesensis (non Peters, 1852)",Synodontis,zambesensis,"(non Peters, 1852)",,
181832,Nimbapanchax viridis,"Roloffia viridis Ladiges & Roloff, 1973",Roloffia,viridis,"Ladiges & Roloff, 1973",,
